age,job,marital,education,default,housing,loan,month,day_of_week,campaign,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,y,year,previous_cat,campaign_cat
48,7,1,2,1,1,1,4,2,1,0,1.4,93.444,-36.1,4.968,0,2008,1,1
39,5,3,5,1,2,1,4,2,1,0,1.4,93.444,-36.1,4.968,1,2008,1,1
57,6,1,5,1,2,1,4,2,1,0,1.4,93.444,-36.1,4.968,0,2008,1,1
42,5,1,2,1,2,1,4,2,1,0,1.4,93.444,-36.1,4.968,0,2008,1,1
44,5,2,5,1,2,1,4,2,3,0,1.4,93.444,-36.1,4.968,0,2008,1,3
42,5,1,2,1,2,1,4,2,1,0,1.4,93.444,-36.1,4.968,0,2008,1,1
42,5,1,5,1,2,1,4,2,3,0,1.4,93.444,-36.1,4.968,1,2008,1,3
39,3,1,6,1,2,2,4,2,1,0,1.4,93.444,-36.1,4.968,0,2008,1,1
37,3,1,6,1,2,1,4,2,1,0,1.4,93.444,-36.1,4.968,0,2008,1,1
47,7,1,6,1,1,1,4,2,1,0,1.4,93.444,-36.1,4.968,0,2008,1,1
47,7,1,6,1,1,1,4,2,1,0,1.4,93.444,-36.1,4.968,0,2008,1,1
41,5,1,6,1,2,2,4,2,1,0,1.4,93.444,-36.1,4.968,0,2008,1,1
34,3,1,6,1,2,1,4,2,1,0,1.4,93.444,-36.1,4.968,0,2008,1,1
34,3,1,6,1,1,1,4,2,1,0,1.4,93.444,-36.1,4.968,0,2008,1,1
34,3,1,6,1,2,1,4,2,1,0,1.4,93.444,-36.1,4.968,0,2008,1,1
51,5,3,2,1,1,1,4,2,3,0,1.4,93.444,-36.1,4.968,0,2008,1,3
41,5,2,5,1,2,1,4,2,1,0,1.4,93.444,-36.1,4.968,0,2008,1,1
41,5,2,5,1,1,1,4,2,1,0,1.4,93.444,-36.1,4.968,0,2008,1,1
40,5,1,5,1,2,1,4,2,1,0,1.4,93.444,-36.1,4.968,0,2008,1,1
43,7,1,6,1,2,1,4,2,2,0,1.4,93.444,-36.1,4.968,0,2008,1,2
40,5,1,5,1,2,1,4,2,1,0,1.4,93.444,-36.1,4.968,0,2008,1,1
40,5,1,5,1,1,1,4,2,1,0,1.4,93.444,-36.1,4.968,0,2008,1,1
53,4,1,1,1,2,1,4,2,4,0,1.4,93.444,-36.1,4.968,1,2008,1,4
58,2,1,6,1,2,1,4,2,1,0,1.4,93.444,-36.1,4.968,0,2008,1,1
45,4,1,1,1,2,1,4,2,1,0,1.4,93.444,-36.1,4.968,0,2008,1,1
45,4,1,1,1,2,1,4,2,1,0,1.4,93.444,-36.1,4.968,0,2008,1,1
53,5,1,5,1,2,1,4,2,1,0,1.4,93.444,-36.1,4.968,0,2008,1,1
49,3,1,6,1,2,1,4,2,1,0,1.4,93.444,-36.1,4.968,0,2008,1,1
52,5,1,5,1,1,1,4,2,1,0,1.4,93.444,-36.1,4.968,0,2008,1,1
45,5,1,5,1,1,1,4,2,1,0,1.4,93.444,-36.1,4.968,0,2008,1,1
59,6,1,6,1,2,1,4,2,1,0,1.4,93.444,-36.1,4.968,0,2008,1,1
34,3,2,6,1,2,1,4,2,2,0,1.4,93.444,-36.1,4.968,0,2008,1,2
45,5,1,5,1,2,1,4,2,1,0,1.4,93.444,-36.1,4.968,0,2008,1,1
48,4,1,4,1,1,1,4,2,1,0,1.4,93.444,-36.1,4.968,0,2008,1,1
48,4,1,4,1,2,1,4,2,1,0,1.4,93.444,-36.1,4.968,0,2008,1,1
46,9,1,4,1,2,1,4,2,1,0,1.4,93.444,-36.1,4.968,0,2008,1,1
55,3,1,5,1,2,2,4,2,1,0,1.4,93.444,-36.1,4.968,0,2008,1,1
46,5,1,5,1,1,1,4,2,1,0,1.4,93.444,-36.1,4.968,0,2008,1,1
30,5,1,5,1,2,1,4,2,1,0,1.4,93.444,-36.1,4.968,0,2008,1,1
48,3,1,6,1,2,1,4,2,2,0,1.4,93.444,-36.1,4.968,0,2008,1,2
52,2,3,3,1,2,1,4,2,1,0,1.4,93.444,-36.1,4.968,0,2008,1,1
53,5,1,2,1,2,1,4,2,1,0,1.4,93.444,-36.1,4.968,0,2008,1,1
53,5,1,2,1,2,1,4,2,1,0,1.4,93.444,-36.1,4.968,0,2008,1,1
53,4,1,1,1,1,1,4,2,2,0,1.4,93.444,-36.1,4.968,0,2008,1,2
33,3,1,6,1,2,2,4,2,2,0,1.4,93.444,-36.1,4.968,0,2008,1,2
34,5,3,5,1,2,1,4,2,1,0,1.4,93.444,-36.1,4.968,0,2008,1,1
40,5,1,5,1,1,1,4,2,1,0,1.4,93.444,-36.1,4.968,0,2008,1,1
44,3,1,1,1,2,2,4,2,1,0,1.4,93.444,-36.1,4.968,0,2008,1,1
53,4,1,4,1,2,1,4,2,2,0,1.4,93.444,-36.1,4.968,0,2008,1,2
44,3,1,1,1,2,1,4,2,1,0,1.4,93.444,-36.1,4.968,0,2008,1,1
30,3,1,6,1,2,1,4,2,2,0,1.4,93.444,-36.1,4.968,0,2008,1,2
35,3,1,4,1,2,1,4,2,2,0,1.4,93.444,-36.1,4.968,0,2008,1,2
59,3,1,6,1,2,1,4,2,1,0,1.4,93.444,-36.1,4.968,0,2008,1,1
34,5,3,5,1,2,1,4,2,3,0,1.4,93.444,-36.1,4.968,0,2008,1,3
32,3,2,2,1,2,1,4,2,2,0,1.4,93.444,-36.1,4.968,0,2008,1,2
56,3,1,2,1,2,1,4,2,1,0,1.4,93.444,-36.1,4.968,0,2008,1,1
41,1,1,3,1,1,1,4,2,2,0,1.4,93.444,-36.1,4.968,0,2008,1,2
32,5,2,6,1,1,1,4,2,1,0,1.4,93.444,-36.1,4.968,0,2008,1,1
32,5,2,6,1,2,1,4,2,1,0,1.4,93.444,-36.1,4.968,0,2008,1,1
44,4,1,1,1,2,1,4,2,2,0,1.4,93.444,-36.1,4.968,1,2008,1,2
44,5,1,6,1,2,1,4,2,1,0,1.4,93.444,-36.1,4.968,0,2008,1,1
49,3,3,6,1,1,1,4,2,1,0,1.4,93.444,-36.1,4.968,0,2008,1,1
44,4,1,3,1,1,1,4,2,4,0,1.4,93.444,-36.1,4.968,0,2008,1,4
33,5,1,6,1,2,1,4,2,2,0,1.4,93.444,-36.1,4.968,0,2008,1,2
49,3,1,6,1,2,1,4,2,1,0,1.4,93.444,-36.1,4.968,0,2008,1,1
33,3,1,6,1,1,2,4,2,2,0,1.4,93.444,-36.1,4.968,0,2008,1,2
32,5,1,6,1,2,1,4,2,3,0,1.4,93.444,-36.1,4.968,0,2008,1,3
52,2,3,3,1,2,1,4,2,2,0,1.4,93.444,-36.1,4.968,0,2008,1,2
31,5,2,5,1,2,1,4,2,1,0,1.4,93.444,-36.1,4.968,0,2008,1,1
50,4,1,1,1,2,1,4,2,2,0,1.4,93.444,-36.1,4.968,0,2008,1,2
31,5,2,5,1,2,1,4,2,1,0,1.4,93.444,-36.1,4.968,1,2008,1,1
45,5,1,5,1,1,1,4,2,2,0,1.4,93.444,-36.1,4.968,0,2008,1,2
43,5,2,5,1,1,1,4,2,1,0,1.4,93.444,-36.1,4.968,0,2008,1,1
49,2,1,2,1,1,1,4,2,1,0,1.4,93.444,-36.1,4.968,0,2008,1,1
35,3,2,6,1,1,1,4,2,2,0,1.4,93.444,-36.1,4.968,0,2008,1,2
52,5,1,5,1,2,1,4,2,1,0,1.4,93.444,-36.1,4.968,0,2008,1,1
49,2,1,2,1,2,1,4,2,2,0,1.4,93.444,-36.1,4.968,0,2008,1,2
43,3,1,6,1,2,1,4,2,3,0,1.4,93.444,-36.1,4.968,1,2008,1,3
42,5,3,6,1,2,1,4,2,2,0,1.4,93.444,-36.1,4.968,0,2008,1,2
49,3,1,6,1,1,2,4,2,2,0,1.4,93.444,-36.1,4.968,0,2008,1,2
38,3,3,6,1,2,1,4,2,2,0,1.4,93.444,-36.1,4.968,0,2008,1,2
42,3,1,6,1,1,1,4,2,2,0,1.4,93.444,-36.1,4.968,0,2008,1,2
46,3,1,6,1,1,1,4,2,2,0,1.4,93.444,-36.1,4.968,0,2008,1,2
41,3,1,6,1,1,1,4,2,2,0,1.4,93.444,-36.1,4.968,1,2008,1,2
41,5,1,6,1,2,1,4,2,3,0,1.4,93.444,-36.1,4.968,0,2008,1,3
37,3,1,6,1,1,1,4,2,2,0,1.4,93.444,-36.1,4.968,0,2008,1,2
33,3,1,6,1,2,1,4,2,2,0,1.4,93.444,-36.1,4.968,0,2008,1,2
36,3,3,6,1,2,1,4,2,2,0,1.4,93.444,-36.1,4.968,0,2008,1,2
46,4,1,4,1,2,2,4,2,2,0,1.4,93.444,-36.1,4.968,0,2008,1,2
37,7,1,6,1,1,1,4,2,1,0,1.4,93.444,-36.1,4.968,0,2008,1,1
37,7,1,6,1,2,1,4,2,1,0,1.4,93.444,-36.1,4.968,0,2008,1,1
53,4,1,1,1,2,1,4,2,1,0,1.4,93.444,-36.1,4.968,0,2008,1,1
42,3,1,6,1,2,1,4,2,2,0,1.4,93.444,-36.1,4.968,1,2008,1,2
37,3,2,5,1,1,1,4,2,1,0,1.4,93.444,-36.1,4.968,0,2008,1,1
46,5,1,5,1,1,2,4,2,2,0,1.4,93.444,-36.1,4.968,0,2008,1,2
58,5,1,5,1,1,1,4,2,1,0,1.4,93.444,-36.1,4.968,0,2008,1,1
35,5,2,5,1,2,1,4,2,4,0,1.4,93.444,-36.1,4.968,0,2008,1,4
32,1,1,5,1,2,2,4,2,1,0,1.4,93.444,-36.1,4.968,0,2008,1,1
39,8,3,6,1,1,1,4,2,1,0,1.4,93.444,-36.1,4.968,0,2008,1,1
40,5,1,5,1,1,1,4,2,1,0,1.4,93.444,-36.1,4.968,0,2008,1,1
32,8,1,6,1,2,1,4,2,4,0,1.4,93.444,-36.1,4.968,0,2008,1,4
45,3,1,6,1,1,1,4,2,1,0,1.4,93.444,-36.1,4.968,0,2008,1,1
57,1,1,6,1,1,1,4,2,2,0,1.4,93.444,-36.1,4.968,0,2008,1,2
42,3,1,6,1,1,1,4,2,2,0,1.4,93.444,-36.1,4.968,0,2008,1,2
52,3,1,2,1,1,1,4,2,1,0,1.4,93.444,-36.1,4.968,0,2008,1,1
44,5,3,6,1,1,1,4,2,1,0,1.4,93.444,-36.1,4.968,0,2008,1,1
49,4,1,2,1,1,1,4,2,2,0,1.4,93.444,-36.1,4.968,0,2008,1,2
36,9,1,4,1,1,1,4,2,1,0,1.4,93.444,-36.1,4.968,0,2008,1,1
51,4,1,1,1,1,1,4,2,2,0,1.4,93.444,-36.1,4.968,0,2008,1,2
49,2,1,2,1,1,1,4,2,1,0,1.4,93.444,-36.1,4.968,0,2008,1,1
49,2,1,2,1,1,1,4,2,1,0,1.4,93.444,-36.1,4.968,0,2008,1,1
49,2,1,2,1,2,1,4,2,1,0,1.4,93.444,-36.1,4.968,0,2008,1,1
50,9,1,1,1,1,1,4,2,2,0,1.4,93.444,-36.1,4.968,0,2008,1,2
35,5,3,5,1,1,1,4,2,3,0,1.4,93.444,-36.1,4.968,0,2008,1,3
43,3,1,6,1,2,1,4,2,1,0,1.4,93.444,-36.1,4.968,1,2008,1,1
54,5,3,6,1,1,1,4,2,3,0,1.4,93.444,-36.1,4.968,0,2008,1,3
40,3,1,6,1,1,1,4,2,2,0,1.4,93.444,-36.1,4.968,1,2008,1,2
30,3,2,6,1,1,1,4,2,2,0,1.4,93.444,-36.1,4.968,0,2008,1,2
40,3,1,6,1,1,2,4,2,3,0,1.4,93.444,-36.1,4.968,0,2008,1,3
45,5,1,5,1,2,2,4,2,2,0,1.4,93.444,-36.1,4.968,0,2008,1,2
35,3,1,6,1,2,1,4,2,3,0,1.4,93.444,-36.1,4.968,0,2008,1,3
52,5,1,5,1,2,1,4,2,2,0,1.4,93.444,-36.1,4.968,0,2008,1,2
38,5,1,2,1,1,1,4,2,2,0,1.4,93.444,-36.1,4.968,0,2008,1,2
43,10,1,5,1,1,1,4,2,2,0,1.4,93.444,-36.1,4.968,0,2008,1,2
35,5,1,2,1,1,1,4,2,3,0,1.4,93.444,-36.1,4.968,0,2008,1,3
41,3,1,6,1,2,1,4,2,3,0,1.4,93.444,-36.1,4.968,0,2008,1,3
30,3,1,6,1,1,2,4,2,4,0,1.4,93.444,-36.1,4.968,0,2008,1,4
35,3,1,6,1,2,1,4,2,3,0,1.4,93.444,-36.1,4.968,0,2008,1,3
37,3,3,6,1,2,2,4,2,2,0,1.4,93.444,-36.1,4.968,0,2008,1,2
35,5,2,5,1,1,1,4,2,2,0,1.4,93.444,-36.1,4.968,0,2008,1,2
45,4,1,6,1,1,1,4,2,3,0,1.4,93.444,-36.1,4.968,0,2008,1,3
32,3,2,6,1,2,1,4,2,3,0,1.4,93.444,-36.1,4.968,1,2008,1,3
37,3,1,6,1,2,2,4,2,2,0,1.4,93.444,-36.1,4.968,0,2008,1,2
46,1,1,4,1,2,1,4,2,2,0,1.4,93.444,-36.1,4.968,0,2008,1,2
37,7,1,6,1,2,1,4,2,2,0,1.4,93.444,-36.1,4.968,0,2008,1,2
35,3,2,6,1,1,1,4,2,2,0,1.4,93.444,-36.1,4.968,0,2008,1,2
34,4,1,5,1,1,2,4,2,4,0,1.4,93.444,-36.1,4.968,0,2008,1,4
52,5,1,5,1,1,1,4,2,2,0,1.4,93.444,-36.1,4.968,0,2008,1,2
34,3,1,6,1,1,1,4,2,2,0,1.4,93.444,-36.1,4.968,1,2008,1,2
51,3,1,6,1,2,1,4,2,2,0,1.4,93.444,-36.1,4.968,0,2008,1,2
50,3,1,6,1,2,1,4,2,2,0,1.4,93.444,-36.1,4.968,0,2008,1,2
38,1,1,6,1,2,1,4,2,2,0,1.4,93.444,-36.1,4.968,0,2008,1,2
51,3,1,2,1,1,1,4,2,4,0,1.4,93.444,-36.1,4.968,0,2008,1,4
51,3,1,6,1,2,1,4,2,2,0,1.4,93.444,-36.1,4.968,0,2008,1,2
48,1,1,1,1,2,2,4,2,4,0,1.4,93.444,-36.1,4.968,0,2008,1,4
40,5,1,5,1,2,1,4,2,2,0,1.4,93.444,-36.1,4.968,0,2008,1,2
59,4,1,4,1,2,1,4,2,2,0,1.4,93.444,-36.1,4.968,0,2008,1,2
48,3,1,6,1,2,1,4,2,3,0,1.4,93.444,-36.1,4.968,1,2008,1,3
47,4,1,3,1,2,1,4,2,2,0,1.4,93.444,-36.1,4.968,0,2008,1,2
36,3,1,6,1,2,1,4,2,4,0,1.4,93.444,-36.1,4.968,0,2008,1,4
48,4,1,5,1,2,1,4,2,2,0,1.4,93.444,-36.1,4.968,0,2008,1,2
45,4,1,1,1,2,1,4,3,5,0,1.4,93.444,-36.1,4.967,0,2008,1,5
57,6,1,2,1,1,1,4,3,3,0,1.4,93.444,-36.1,4.967,0,2008,1,3
48,5,3,5,1,2,1,4,3,3,0,1.4,93.444,-36.1,4.967,0,2008,1,3
44,9,1,5,1,2,1,4,3,5,0,1.4,93.444,-36.1,4.967,0,2008,1,5
45,3,1,6,1,2,1,4,3,5,0,1.4,93.444,-36.1,4.967,0,2008,1,5
53,3,1,6,1,1,1,4,3,5,0,1.4,93.444,-36.1,4.967,0,2008,1,5
33,1,2,6,1,2,1,4,3,3,0,1.4,93.444,-36.1,4.967,0,2008,1,3
46,4,1,1,1,2,1,4,3,3,0,1.4,93.444,-36.1,4.967,1,2008,1,3
44,3,1,1,1,2,1,4,3,2,0,1.4,93.444,-36.1,4.967,0,2008,1,2
44,3,1,6,1,2,2,4,3,2,0,1.4,93.444,-36.1,4.967,0,2008,1,2
34,5,2,6,1,2,2,4,3,3,0,1.4,93.444,-36.1,4.967,1,2008,1,3
41,3,3,6,1,2,1,4,3,4,0,1.4,93.444,-36.1,4.967,0,2008,1,4
31,5,2,5,1,1,1,4,3,2,0,1.4,93.444,-36.1,4.967,0,2008,1,2
36,5,1,2,1,2,1,4,3,2,0,1.4,93.444,-36.1,4.967,0,2008,1,2
46,4,3,5,1,2,1,4,3,1,0,1.4,93.444,-36.1,4.967,0,2008,1,1
58,6,1,6,1,2,2,4,3,1,0,1.4,93.444,-36.1,4.967,0,2008,1,1
53,2,1,2,1,2,1,4,3,1,0,1.4,93.444,-36.1,4.967,1,2008,1,1
32,5,2,5,1,1,1,4,3,1,0,1.4,93.444,-36.1,4.967,0,2008,1,1
58,1,1,1,1,1,1,4,3,3,0,1.4,93.444,-36.1,4.967,0,2008,1,3
46,4,1,4,1,2,1,4,3,1,0,1.4,93.444,-36.1,4.967,0,2008,1,1
37,7,1,6,1,1,1,4,3,2,0,1.4,93.444,-36.1,4.967,1,2008,1,2
46,3,1,6,1,1,1,4,3,1,0,1.4,93.444,-36.1,4.967,0,2008,1,1
31,7,1,6,1,1,2,4,3,1,0,1.4,93.444,-36.1,4.967,0,2008,1,1
31,7,1,6,1,1,1,4,3,1,0,1.4,93.444,-36.1,4.967,0,2008,1,1
38,5,1,5,1,1,2,4,3,1,0,1.4,93.444,-36.1,4.967,0,2008,1,1
45,9,1,4,1,1,1,4,3,1,0,1.4,93.444,-36.1,4.967,0,2008,1,1
32,5,1,5,1,1,1,4,3,1,0,1.4,93.444,-36.1,4.967,0,2008,1,1
30,3,2,6,1,2,1,4,3,1,0,1.4,93.444,-36.1,4.967,0,2008,1,1
32,3,2,6,1,2,2,4,3,1,0,1.4,93.444,-36.1,4.967,0,2008,1,1
32,3,2,6,1,1,1,4,3,1,0,1.4,93.444,-36.1,4.967,0,2008,1,1
44,4,1,6,1,2,1,4,3,2,0,1.4,93.444,-36.1,4.967,0,2008,1,2
47,2,1,2,1,2,1,4,3,2,0,1.4,93.444,-36.1,4.967,0,2008,1,2
38,3,1,6,1,1,1,4,3,1,0,1.4,93.444,-36.1,4.967,0,2008,1,1
51,5,1,2,1,2,1,4,3,1,0,1.4,93.444,-36.1,4.967,1,2008,1,1
46,3,1,2,1,2,1,4,3,1,0,1.4,93.444,-36.1,4.967,0,2008,1,1
31,5,2,2,1,1,1,4,3,1,0,1.4,93.444,-36.1,4.967,0,2008,1,1
53,7,1,6,1,2,1,4,3,1,0,1.4,93.444,-36.1,4.967,0,2008,1,1
32,3,2,6,1,1,1,4,3,1,0,1.4,93.444,-36.1,4.967,0,2008,1,1
39,5,2,6,1,2,1,4,3,1,0,1.4,93.444,-36.1,4.967,0,2008,1,1
39,5,2,6,1,1,1,4,3,1,0,1.4,93.444,-36.1,4.967,0,2008,1,1
45,5,1,5,1,1,1,4,3,1,0,1.4,93.444,-36.1,4.967,0,2008,1,1
46,4,1,4,1,1,1,4,3,1,0,1.4,93.444,-36.1,4.967,0,2008,1,1
31,3,1,5,1,2,1,4,3,1,0,1.4,93.444,-36.1,4.967,0,2008,1,1
45,4,1,3,1,2,1,4,3,1,0,1.4,93.444,-36.1,4.967,0,2008,1,1
48,2,1,2,1,2,2,4,3,1,0,1.4,93.444,-36.1,4.967,0,2008,1,1
45,4,1,3,1,2,2,4,3,1,0,1.4,93.444,-36.1,4.967,0,2008,1,1
30,3,2,6,1,2,1,4,3,1,0,1.4,93.444,-36.1,4.967,0,2008,1,1
49,1,1,1,1,2,1,4,3,1,0,1.4,93.444,-36.1,4.967,0,2008,1,1
42,3,3,6,1,2,1,4,3,1,0,1.4,93.444,-36.1,4.967,0,2008,1,1
49,1,1,1,1,2,1,4,3,1,0,1.4,93.444,-36.1,4.967,1,2008,1,1
52,5,1,2,1,2,2,4,3,2,0,1.4,93.444,-36.1,4.967,0,2008,1,2
44,8,1,2,1,2,1,4,3,1,0,1.4,93.444,-36.1,4.967,0,2008,1,1
39,5,2,6,1,1,1,4,3,1,0,1.4,93.444,-36.1,4.967,0,2008,1,1
56,4,1,4,1,2,1,4,3,3,0,1.4,93.444,-36.1,4.967,0,2008,1,3
30,3,2,6,1,2,1,4,3,1,0,1.4,93.444,-36.1,4.967,0,2008,1,1
32,5,2,5,1,2,1,4,3,1,0,1.4,93.444,-36.1,4.967,0,2008,1,1
32,5,2,5,1,1,1,4,3,1,0,1.4,93.444,-36.1,4.967,1,2008,1,1
34,3,1,6,1,1,1,4,3,1,0,1.4,93.444,-36.1,4.967,0,2008,1,1
31,5,2,2,1,2,2,4,3,2,0,1.4,93.444,-36.1,4.967,0,2008,1,2
32,5,2,5,1,2,2,4,3,1,0,1.4,93.444,-36.1,4.967,1,2008,1,1
31,4,2,4,1,1,1,4,3,1,0,1.4,93.444,-36.1,4.967,0,2008,1,1
51,3,1,2,1,2,1,4,3,1,0,1.4,93.444,-36.1,4.967,0,2008,1,1
33,3,2,6,1,2,2,4,3,1,0,1.4,93.444,-36.1,4.967,0,2008,1,1
33,3,2,6,1,1,1,4,3,1,0,1.4,93.444,-36.1,4.967,0,2008,1,1
49,8,1,5,1,2,1,4,3,2,0,1.4,93.444,-36.1,4.967,1,2008,1,2
46,9,1,4,1,2,2,4,3,3,0,1.4,93.444,-36.1,4.967,0,2008,1,3
41,5,1,2,1,2,1,4,3,1,0,1.4,93.444,-36.1,4.967,0,2008,1,1
32,5,2,5,1,2,1,4,3,1,0,1.4,93.444,-36.1,4.967,0,2008,1,1
31,3,2,6,1,2,1,4,3,2,0,1.4,93.444,-36.1,4.967,0,2008,1,2
32,5,2,5,1,2,1,4,3,2,0,1.4,93.444,-36.1,4.967,0,2008,1,2
37,9,1,6,1,2,2,4,3,2,0,1.4,93.444,-36.1,4.967,0,2008,1,2
52,5,1,5,1,1,1,4,3,1,0,1.4,93.444,-36.1,4.967,0,2008,1,1
52,5,1,5,1,1,1,4,3,1,0,1.4,93.444,-36.1,4.967,0,2008,1,1
52,5,1,5,1,1,1,4,3,1,0,1.4,93.444,-36.1,4.967,0,2008,1,1
40,3,3,6,1,2,2,4,3,1,0,1.4,93.444,-36.1,4.967,0,2008,1,1
40,3,3,6,1,1,2,4,3,1,0,1.4,93.444,-36.1,4.967,0,2008,1,1
55,5,1,6,1,1,2,4,3,1,0,1.4,93.444,-36.1,4.967,0,2008,1,1
55,3,1,6,1,1,1,4,3,1,0,1.4,93.444,-36.1,4.967,0,2008,1,1
36,5,3,5,1,2,2,4,3,1,0,1.4,93.444,-36.1,4.967,0,2008,1,1
50,3,3,2,1,1,1,4,3,1,0,1.4,93.444,-36.1,4.967,0,2008,1,1
50,3,3,2,1,1,2,4,3,1,0,1.4,93.444,-36.1,4.967,0,2008,1,1
32,5,1,2,1,1,1,4,3,2,0,1.4,93.444,-36.1,4.967,0,2008,1,2
37,5,2,2,1,2,1,4,3,1,0,1.4,93.444,-36.1,4.967,0,2008,1,1
46,4,1,1,1,1,1,4,3,2,0,1.4,93.444,-36.1,4.967,0,2008,1,2
50,5,1,5,1,1,1,4,3,1,0,1.4,93.444,-36.1,4.967,0,2008,1,1
29,5,2,6,1,2,2,4,3,1,0,1.4,93.444,-36.1,4.967,0,2008,1,1
41,5,1,2,1,1,1,4,3,2,0,1.4,93.444,-36.1,4.967,0,2008,1,2
37,5,2,2,1,2,2,4,3,1,0,1.4,93.444,-36.1,4.967,1,2008,1,1
31,5,1,5,1,2,2,4,3,1,0,1.4,93.444,-36.1,4.967,0,2008,1,1
31,3,1,6,1,2,1,4,3,1,0,1.4,93.444,-36.1,4.967,0,2008,1,1
33,5,1,6,1,1,1,4,3,1,0,1.4,93.444,-36.1,4.967,0,2008,1,1
48,3,1,2,1,2,1,4,3,2,0,1.4,93.444,-36.1,4.967,0,2008,1,2
31,7,1,6,1,2,2,4,3,2,0,1.4,93.444,-36.1,4.967,1,2008,1,2
50,3,2,6,1,2,1,4,3,1,0,1.4,93.444,-36.1,4.967,0,2008,1,1
47,4,1,3,1,1,1,4,3,1,0,1.4,93.444,-36.1,4.967,0,2008,1,1
51,5,1,5,1,1,1,4,3,9,0,1.4,93.444,-36.1,4.967,0,2008,1,5
31,3,2,6,1,1,2,4,3,1,0,1.4,93.444,-36.1,4.967,0,2008,1,1
31,3,2,6,1,2,1,4,3,1,0,1.4,93.444,-36.1,4.967,0,2008,1,1
34,5,2,6,1,1,1,4,3,1,0,1.4,93.444,-36.1,4.967,0,2008,1,1
42,3,1,6,1,2,2,4,3,1,0,1.4,93.444,-36.1,4.967,0,2008,1,1
42,3,1,6,1,2,1,4,3,1,0,1.4,93.444,-36.1,4.967,0,2008,1,1
53,5,1,2,1,2,1,4,3,1,0,1.4,93.444,-36.1,4.967,0,2008,1,1
53,5,1,2,1,2,1,4,3,1,0,1.4,93.444,-36.1,4.967,0,2008,1,1
40,3,3,6,1,2,1,4,3,2,0,1.4,93.444,-36.1,4.967,0,2008,1,2
50,8,1,2,1,2,2,4,3,1,0,1.4,93.444,-36.1,4.967,0,2008,1,1
31,3,2,6,1,2,1,4,3,1,0,1.4,93.444,-36.1,4.967,0,2008,1,1
53,5,1,2,1,2,1,4,3,1,0,1.4,93.444,-36.1,4.967,0,2008,1,1
48,4,1,5,1,2,1,4,3,1,0,1.4,93.444,-36.1,4.967,0,2008,1,1
37,5,2,5,1,1,1,4,3,1,0,1.4,93.444,-36.1,4.967,0,2008,1,1
38,3,2,2,1,2,1,4,3,1,0,1.4,93.444,-36.1,4.967,0,2008,1,1
38,3,2,2,1,1,1,4,3,1,0,1.4,93.444,-36.1,4.967,0,2008,1,1
39,3,2,6,1,1,1,4,3,1,0,1.4,93.444,-36.1,4.967,0,2008,1,1
33,5,1,2,1,1,2,4,3,1,0,1.4,93.444,-36.1,4.967,0,2008,1,1
31,3,1,6,1,2,1,4,3,1,0,1.4,93.444,-36.1,4.967,1,2008,1,1
46,4,1,4,1,2,1,4,3,1,0,1.4,93.444,-36.1,4.967,0,2008,1,1
59,1,1,1,1,1,1,4,3,1,0,1.4,93.444,-36.1,4.967,0,2008,1,1
48,3,1,6,1,2,1,4,3,3,0,1.4,93.444,-36.1,4.967,0,2008,1,3
31,5,2,2,1,2,1,4,3,2,0,1.4,93.444,-36.1,4.967,0,2008,1,2
42,3,1,6,1,1,1,4,3,2,0,1.4,93.444,-36.1,4.967,0,2008,1,2
31,5,2,2,1,1,1,4,3,2,0,1.4,93.444,-36.1,4.967,0,2008,1,2
57,4,1,6,1,2,1,4,3,2,0,1.4,93.444,-36.1,4.967,0,2008,1,2
35,5,1,5,1,1,1,4,3,5,0,1.4,93.444,-36.1,4.967,0,2008,1,5
48,3,3,6,1,2,1,4,3,3,0,1.4,93.444,-36.1,4.967,0,2008,1,3
42,3,1,6,1,1,1,4,3,2,0,1.4,93.444,-36.1,4.967,0,2008,1,2
39,3,2,6,1,2,1,4,3,1,0,1.4,93.444,-36.1,4.967,0,2008,1,1
57,6,1,1,1,1,1,4,3,2,0,1.4,93.444,-36.1,4.967,0,2008,1,2
32,5,1,5,1,2,1,4,3,2,0,1.4,93.444,-36.1,4.967,0,2008,1,2
44,5,1,5,1,2,1,4,3,3,0,1.4,93.444,-36.1,4.967,0,2008,1,3
34,3,1,6,1,1,1,4,3,2,0,1.4,93.444,-36.1,4.967,0,2008,1,2
53,4,1,1,1,1,1,4,3,2,0,1.4,93.444,-36.1,4.967,0,2008,1,2
55,6,1,1,1,2,2,4,3,1,0,1.4,93.444,-36.1,4.967,0,2008,1,1
59,1,1,1,1,2,1,4,3,1,0,1.4,93.444,-36.1,4.967,0,2008,1,1
46,4,3,5,1,2,1,4,3,2,0,1.4,93.444,-36.1,4.967,0,2008,1,2
50,8,1,2,1,2,1,4,3,2,0,1.4,93.444,-36.1,4.967,0,2008,1,2
46,4,1,4,1,1,1,4,3,2,0,1.4,93.444,-36.1,4.967,1,2008,1,2
33,5,2,5,1,2,1,4,3,1,0,1.4,93.444,-36.1,4.967,0,2008,1,1
33,5,2,5,1,2,1,4,3,1,0,1.4,93.444,-36.1,4.967,0,2008,1,1
33,5,2,5,1,2,1,4,3,1,0,1.4,93.444,-36.1,4.967,0,2008,1,1
33,5,2,5,1,2,1,4,3,1,0,1.4,93.444,-36.1,4.967,0,2008,1,1
